user_id,attachment_url,filename
593825602,https://canvas.instructure.com/files/260350913/download?download_frd=1&verifier=Mo2Fhg4Vv6lksXIKCap9XzjXSVHCpWDAJiAdRYK7,593825602.docx
593921797,https://canvas.instructure.com/files/260337935/download?download_frd=1&verifier=7U7vy1Z9AHGiPGJEBEpWjkn92swYvgUekvlGBgXx,593921797.pdf
594366661,https://canvas.instructure.com/files/260019697/download?download_frd=1&verifier=2wx2bRuCRpD2VfLt0iWOAg8MMevact2hORCvIYKZ,594366661.docx
594446674,https://canvas.instructure.com/files/257612057/download?download_frd=1&verifier=QpEBzqJbROAkRempoSy49zaxrqoyqr9kILavOr7C,594446674.docx
594615886,https://canvas.instructure.com/files/260413501/download?download_frd=1&verifier=HRJRXK00V9YhSzJk3lQckwKytHV7tQJHy84p2InR,594615886.docx
594652271,https://canvas.instructure.com/files/259134859/download?download_frd=1&verifier=RGQAnuyaHiGKOipDN7TFd3GMczxhbHDmFJx3Uhkv,594652271.docx
595257178,https://canvas.instructure.com/files/260450613/download?download_frd=1&verifier=E8Yg9E5QY8z4oQVyJr63HV5NeD3Cd9Q5YZqgmiwE,595257178.pdf
595634523,https://canvas.instructure.com/files/260017279/download?download_frd=1&verifier=ltIYJDb1ZHEW131xcHzdKqJyqp3GAYqoehm20d5h,595634523.docx
595816671,https://canvas.instructure.com/files/255581269/download?download_frd=1&verifier=cs5hK7D88ylm7qgzGDpslCjQH5HVWyMftvKtrfh8,595816671.pdf
595825481,https://canvas.instructure.com/files/260501732/download?download_frd=1&verifier=oOGoi1UbevCxnnmeaz1u7stxtMCEOK5aw2SzsiG4,595825481.pdf
596073072,https://canvas.instructure.com/files/260353509/download?download_frd=1&verifier=n6TKvIOj1ADbhtM69x23YsfyyldBBzlDjDR1tAiF,596073072.docx
596426880,https://canvas.instructure.com/files/260413745/download?download_frd=1&verifier=4V5Bu5v0m8GHkOpa3u3wk6Vl3miTkerjRDQlrI4I,596426880.pdf
596758999,https://canvas.instructure.com/files/260463790/download?download_frd=1&verifier=2aKfUs7UNKo7VdzFxZwCIkdT0r1uTPfyaSQkBgmb,596758999.docx
596792807,https://canvas.instructure.com/files/260357938/download?download_frd=1&verifier=mWi0kUkgnnmoIEcvkmmB0PGchzrD95nwsRJal0oc,596792807.pdf
